iteration,max_L,min_L,c_exact_avg,g_exact_avg_0,c_avg,g_avg_0,c_pi_exact,g_pi_exact_0,c_pi,g_pi_0,lambda_0,c_br_exact,g_br_exact_0,c_br,g_br_0
205.0,-0.15074731409549713,-0.1063980510538129,-0.25048483648096465,0.0,-0.15074731409549713,-0.02822035529370447,-0.25418658283290013,0.0,-0.14079716801643372,-0.11895648390054703,0.0,-0.25418658283290013,0.0,-0.12653441727161407,0.1398666799068451
206.0,-0.15084832906723022,-0.2943412242786934,-0.2505027193135827,0.0,-0.15084832906723022,-0.027363916310135294,-0.25418658283290013,0.0,-0.1716553270816803,0.14906251430511475,0.0,-0.25418658283290013,0.0,-0.16969811916351318,-0.14797069132328033
207.0,-0.15090280771255493,-0.13743652647693513,-0.2505204301958871,0.0,-0.15090280771255493,-0.02660602632050331,-0.25418658283290013,0.0,-0.16218456625938416,0.13027720153331757,0.0,-0.25418658283290013,0.0,-0.1536586731672287,0.13242898881435394
208.0,-0.15087023377418518,-0.2804318814151437,-0.2505379715960642,0.0,-0.15087023377418518,-0.027170924193551094,-0.25418658283290013,0.0,-0.14409488439559937,-0.14466968178749084,0.0,-0.25418658283290013,0.0,-0.15282917022705078,-0.15631140768527985
209.0,-0.15086857974529266,-0.2801957746348737,-0.2505553459352872,0.0,-0.15086857974529266,-0.027834855658667428,-0.25418658283290013,0.0,-0.15052258968353271,-0.16659653186798096,0.0,-0.25418658283290013,0.0,-0.16280606389045715,-0.1369251012802124
210.0,-0.15085123479366302,-0.2761511029384968,-0.25057255558883046,0.0,-0.15085123479366302,-0.02836502318698648,-0.25418658283290013,0.0,-0.14720836281776428,-0.13970020413398743,0.0,-0.25418658283290013,0.0,-0.1615128070116043,-0.13247375190258026
211.0,-0.15093012154102325,-0.2859945282282401,-0.25058960288715154,0.0,-0.15093012154102325,-0.028784376867818384,-0.25418658283290013,0.0,-0.16757473349571228,-0.11726800352334976,0.0,-0.25418658283290013,0.0,-0.16076558828353882,-0.15515395998954773
212.0,-0.15094979107379913,-0.27613126868359233,-0.25060649011694375,0.0,-0.15094979107379913,-0.029299843374272466,-0.25418658283290013,0.0,-0.15512223541736603,-0.13857874274253845,0.0,-0.25418658283290013,0.0,-0.16009148955345154,-0.13754628598690033
213.0,-0.15091006457805634,-0.2826431396487878,-0.25062321952215855,0.0,-0.15091006457805634,-0.028564540895624695,-0.25418658283290013,0.0,-0.14244884252548218,0.1280548870563507,0.0,-0.25418658283290013,0.0,-0.15889109671115875,-0.15452350676059723
214.0,-0.15092933177947998,-0.2895913512075151,-0.2506397933049992,0.0,-0.15092933177947998,-0.029115649745907895,-0.25418658283290013,0.0,-0.1550477296113968,-0.14705294370651245,0.0,-0.25418658283290013,0.0,-0.17536641657352448,-0.13602669537067413
215.0,-0.150957390666008,-0.14450218158566844,-0.25065621362688756,0.0,-0.150957390666008,-0.02968580989787976,-0.25418658283290013,0.0,-0.15698884427547455,-0.15227024257183075,0.0,-0.25418658283290013,0.0,-0.1587856113910675,0.12965159118175507
216.0,-0.15096445381641388,-0.1360805890394663,-0.2506724826094037,0.0,-0.15096445381641388,-0.030000960119583638,-0.25418658283290013,0.0,-0.152489572763443,-0.09807340800762177,0.0,-0.25418658283290013,0.0,-0.15621542930603027,0.14199230074882507
217.0,-0.15100188553333282,-0.26654374307007367,-0.25068860233519963,0.0,-0.15100188553333282,-0.030377482397293827,-0.25418658283290013,0.0,-0.15912893414497375,-0.1120828166604042,0.0,-0.25418658283290013,0.0,-0.16743658483028412,-0.10764585435390472
218.0,-0.15096546709537506,-0.28306455467522285,-0.25070457484888775,0.0,-0.15096546709537506,-0.02968117325953697,-0.25418658283290013,0.0,-0.14302463829517365,0.12211421877145767,0.0,-0.25418658283290013,0.0,-0.16553974151611328,-0.14736339449882507
219.0,-0.1510130763053894,-0.14505178237023678,-0.250720402157906,0.0,-0.1510130763053894,-0.030301725085486064,-0.25418658283290013,0.0,-0.16144266724586487,-0.166202574968338,0.0,-0.25418658283290013,0.0,-0.15768852829933167,0.12671896815299988
220.0,-0.15110909938812256,-0.1308765563576981,-0.25073608623335847,0.0,-0.15110909938812256,-0.030848937505240894,-0.25418658283290013,0.0,-0.17223283648490906,-0.1512356698513031,0.0,-0.25418658283290013,0.0,-0.1366013139486313,0.1121593713760376
221.0,-0.15114036202430725,-0.2681960079978291,-0.25075162901083387,0.0,-0.15114036202430725,-0.03135631404615737,-0.25418658283290013,0.0,-0.15805160999298096,-0.14348652958869934,0.0,-0.25418658283290013,0.0,-0.15357378125190735,-0.14455895125865936
222.0,-0.15117217600345612,-0.2619837398141293,-0.25076703239120185,0.0,-0.15117217600345612,-0.031884837678462404,-0.25418658283290013,0.0,-0.1582341194152832,-0.14921708405017853,0.0,-0.25418658283290013,0.0,-0.14268791675567627,-0.15567710995674133
223.0,-0.15117183327674866,-0.12948975522129813,-0.25078229824138804,0.0,-0.15117183327674866,-0.031180280294003233,-0.25418658283290013,0.0,-0.15109233558177948,0.12593601644039154,0.0,-0.25418658283290013,0.0,-0.14498169720172882,0.13335151970386505
224.0,-0.1511763334274292,-0.2898760724504682,-0.2507974283951281,0.0,-0.1511763334274292,-0.031602995428774094,-0.25418658283290013,0.0,-0.15218272805213928,-0.1262911856174469,0.0,-0.25418658283290013,0.0,-0.16663599014282227,-0.16649940609931946
225.0,-0.15117895603179932,-0.12543095274797067,-0.2508124246537023,0.0,-0.15117895603179932,-0.031993401195623175,-0.25418658283290013,0.0,-0.15176847577095032,-0.11983469873666763,0.0,-0.25418658283290013,0.0,-0.14141647517681122,0.13472138345241547
226.0,-0.15113145112991333,-0.2767577240896019,-0.25082728878665034,0.0,-0.15113145112991333,-0.032517486272404375,-0.25418658283290013,0.0,-0.14039859175682068,-0.15096071362495422,0.0,-0.25418658283290013,0.0,-0.16092276573181152,-0.15271280705928802
227.0,-0.15114857256412506,-0.2637486525663543,-0.2508420225324672,0.0,-0.15114857256412506,-0.03305925115158683,-0.25418658283290013,0.0,-0.15503224730491638,-0.15603987872600555,0.0,-0.25418658283290013,0.0,-0.1500064879655838,-0.14924019575119019
228.0,-0.1511213183403015,-0.25486486231818234,-0.25085662759928135,0.0,-0.1511213183403015,-0.03355395234307868,-0.25418658283290013,0.0,-0.1449047029018402,-0.1463458240032196,0.0,-0.25418658283290013,0.0,-0.1475604772567749,-0.13616454601287842
229.0,-0.1511814445257187,-0.2641476314694618,-0.25087110566551446,0.0,-0.1511814445257187,-0.03284866680269656,-0.25418658283290013,0.0,-0.16495391726493835,0.12866172194480896,0.0,-0.25418658283290013,0.0,-0.1573888063430786,-0.13598987460136414
230.0,-0.15118926763534546,-0.255151023155301,-0.2508854583805248,0.0,-0.15118926763534546,-0.03334941318282833,-0.25418658283290013,0.0,-0.1529867947101593,-0.1485210806131363,0.0,-0.25418658283290013,0.0,-0.15649569034576416,-0.11902530491352081
231.0,-0.15117579698562622,-0.27461199589176827,-0.2508996873652332,0.0,-0.15117579698562622,-0.03376410445519563,-0.25418658283290013,0.0,-0.1480671912431717,-0.1295577883720398,0.0,-0.25418658283290013,0.0,-0.1722499132156372,-0.1282384693622589
232.0,-0.15122203528881073,-0.15132385561206838,-0.25091379421273396,0.0,-0.15122203528881073,-0.03410675562118767,-0.25418658283290013,0.0,-0.1619483232498169,-0.11360182613134384,0.0,-0.25418658283290013,0.0,-0.15940196812152863,0.11808954179286957
233.0,-0.15125462412834167,-0.2522229528990521,-0.25092778048888853,0.0,-0.15125462412834167,-0.033401343589409806,-0.25418658283290013,0.0,-0.15884867310523987,0.1309596598148346,0.0,-0.25418658283290013,0.0,-0.14205068349838257,-0.14777067303657532
234.0,-0.15124677121639252,-0.2453754835970445,-0.2509416477329056,0.0,-0.15124677121639252,-0.03268680283997921,-0.25418658283290013,0.0,-0.1494121104478836,0.13451573252677917,0.0,-0.25418658283290013,0.0,-0.14638832211494446,-0.12356740236282349
235.0,-0.15129338204860687,-0.2712103367951953,-0.25095539745790557,0.0,-0.15129338204860687,-0.03199452057607093,-0.25418658283290013,0.0,-0.1622440069913864,0.13069181144237518,0.0,-0.25418658283290013,0.0,-0.16329045593738556,-0.14477959275245667
236.0,-0.15126661956310272,-0.264417117815906,-0.25096903115147096,0.0,-0.15126661956310272,-0.03252406390030173,-0.25418658283290013,0.0,-0.14495113492012024,-0.15749628841876984,0.0,-0.25418658283290013,0.0,-0.15560570359230042,-0.1478475034236908
237.0,-0.15124960243701935,-0.25046249782177676,-0.2509825502761828,0.0,-0.15124960243701935,-0.032917171810604946,-0.25418658283290013,0.0,-0.14721402525901794,-0.12608374655246735,0.0,-0.25418658283290013,0.0,-0.13686701655387878,-0.15983626246452332
238.0,-0.15124310553073883,-0.13676564812074202,-0.250995956270144,0.0,-0.15124310553073883,-0.03224761531567474,-0.25418658283290013,0.0,-0.14969703555107117,0.12710683047771454,0.0,-0.25418658283290013,0.0,-0.1502334177494049,0.13093537092208862
239.0,-0.15126881003379822,-0.25388321607668685,-0.25100925054748885,0.0,-0.15126881003379822,-0.03155862729375561,-0.25418658283290013,0.0,-0.15741416811943054,0.13310950994491577,0.0,-0.25418658283290013,0.0,-0.1457817107439041,-0.14934733510017395
240.0,-0.1513836681842804,-0.25115299275877645,-0.25102243449888056,0.0,-0.1513836681842804,-0.030936448003988544,-0.25418658283290013,0.0,-0.17894825339317322,0.11838658154010773,0.0,-0.25418658283290013,0.0,-0.14986589550971985,-0.1346026510000229
241.0,-0.15148217976093292,-0.27059010322233507,-0.2510355094919964,0.0,-0.15148217976093292,-0.03143303062428127,-0.25418658283290013,0.0,-0.17522494494915009,-0.15110944211483002,0.0,-0.25418658283290013,0.0,-0.1579892635345459,-0.16188989579677582
242.0,-0.15151500701904297,-0.26065840379184724,-0.2510484768720001,0.0,-0.15151500701904297,-0.03190238163672357,-0.25418658283290013,0.0,-0.15945541858673096,-0.14548532664775848,0.0,-0.25418658283290013,0.0,-0.15259745717048645,-0.1523694545030594
243.0,-0.15152893960475922,-0.1493446804063047,-0.25106133796200375,0.0,-0.15152893960475922,-0.03236670312700701,-0.25418658283290013,0.0,-0.15491601824760437,-0.1451968252658844,0.0,-0.25418658283290013,0.0,-0.16116665303707123,0.1277230829000473
244.0,-0.15155017375946045,-0.27417543440528575,-0.25107409406351766,0.0,-0.15155017375946045,-0.03176941743918828,-0.25418658283290013,0.0,-0.15673133730888367,0.11396829038858414,0.0,-0.25418658283290013,0.0,-0.16864928603172302,-0.14847798645496368
245.0,-0.15158028900623322,-0.2686504669892108,-0.2510867464568891,0.0,-0.15158028900623322,-0.03228150762435866,-0.25418658283290013,0.0,-0.1589585244655609,-0.15774360299110413,0.0,-0.25418658283290013,0.0,-0.1614009439945221,-0.15356670320034027
246.0,-0.15159396827220917,-0.2471774095782435,-0.25109929640173123,0.0,-0.15159396827220917,-0.03160316976699752,-0.25418658283290013,0.0,-0.15496212244033813,0.1352679431438446,0.0,-0.25418658283290013,0.0,-0.1450699269771576,-0.1423908770084381
247.0,-0.15164242684841156,-0.1350218232466262,-0.2511117451373408,0.0,-0.15164242684841156,-0.03094273883729212,-0.25418658283290013,0.0,-0.1636134684085846,0.13218370079994202,0.0,-0.25418658283290013,0.0,-0.15334638953208923,0.14367642998695374
248.0,-0.1516575664281845,-0.25349894574439347,-0.25112409388310614,0.0,-0.1516575664281845,-0.03139526250371971,-0.25418658283290013,0.0,-0.15540902316570282,-0.14362113177776337,0.0,-0.25418658283290013,0.0,-0.16447503864765167,-0.11304323375225067
249.0,-0.1516410857439041,-0.24994039007011312,-0.2511363438389053,0.0,-0.1516410857439041,-0.03178023397922516,-0.25418658283290013,0.0,-0.14753513038158417,-0.12763813138008118,0.0,-0.25418658283290013,0.0,-0.1502014696598053,-0.13964392244815826
250.0,-0.15169009566307068,-0.252766346712251,-0.25114849618549495,0.0,-0.15169009566307068,-0.03119465557346306,-0.25418658283290013,0.0,-0.16394680738449097,0.11519994586706161,0.0,-0.25418658283290013,0.0,-0.16406750679016113,-0.11397025734186172
251.0,-0.15168306231498718,-0.2540571570178169,-0.2511605520848894,0.0,-0.15168306231498718,-0.031640324652904554,-0.25418658283290013,0.0,-0.14991672337055206,-0.14350326359272003,0.0,-0.25418658283290013,0.0,-0.1513669192790985,-0.14870896935462952
252.0,-0.1516951024532318,-0.26561603670492273,-0.2511725126807313,0.0,-0.1516951024532318,-0.030999087209522488,-0.25418658283290013,0.0,-0.15472634136676788,0.13059274852275848,0.0,-0.25418658283290013,0.0,-0.16404908895492554,-0.14696457982063293
253.0,-0.15164829790592194,-0.1363816578000142,-0.25118437909865327,0.0,-0.15164829790592194,-0.03144759646668209,-0.25418658283290013,0.0,-0.13980962336063385,-0.1449204385280609,0.0,-0.25418658283290013,0.0,-0.15401357412338257,0.14304225146770477
254.0,-0.15162113308906555,-0.14275428103389678,-0.2511961524466307,0.0,-0.15162113308906555,-0.03193341303689807,-0.25418658283290013,0.0,-0.14472010731697083,-0.1553308218717575,0.0,-0.25418658283290013,0.0,-0.15924647450447083,0.14041851460933685
255.0,-0.15168745815753937,-0.2514325433136752,-0.251207833815327,0.0,-0.15168745815753937,-0.032325604028301314,-0.25418658283290013,0.0,-0.16860070824623108,-0.13233430683612823,0.0,-0.25418658283290013,0.0,-0.1471281200647354,-0.15662823617458344
256.0,-0.1516880840063095,-0.14729176596060894,-0.2512194242784304,0.0,-0.1516880840063095,-0.03169712044501583,-0.25418658283290013,0.0,-0.15184719860553741,0.12919467687606812,0.0,-0.25418658283290013,0.0,-0.1648290604352951,0.14331690967082977
257.0,-0.15174610912799835,-0.2792907663646677,-0.2512309248929827,0.0,-0.15174610912799835,-0.03216393878178079,-0.25418658283290013,0.0,-0.16666030883789062,-0.15213625133037567,0.0,-0.25418658283290013,0.0,-0.1826813519001007,-0.13955260813236237
258.0,-0.15180864930152893,-0.14347265877475662,-0.2512423366997005,0.0,-0.15180864930152893,-0.031590537329898374,-0.25418658283290013,0.0,-0.16794225573539734,0.11634703725576401,0.0,-0.25418658283290013,0.0,-0.15449859201908112,0.12744586169719696
259.0,-0.1518336683511734,-0.271210403901743,-0.25125366072328975,0.0,-0.1518336683511734,-0.030996850190254357,-0.25418658283290013,0.0,-0.15831664204597473,0.12276811897754669,0.0,-0.25418658283290013,0.0,-0.17408807575702667,-0.14269128441810608
260.0,-0.1517612338066101,-0.2596122007146057,-0.2512648979727518,0.0,-0.1517612338066101,-0.03049765769891812,-0.25418658283290013,0.0,-0.13292092084884644,0.09929239004850388,0.0,-0.25418658283290013,0.0,-0.16328373551368713,-0.14163336157798767
261.0,-0.15182919800281525,-0.14289577371389667,-0.25127604944168375,0.0,-0.15182919800281525,-0.029915135865675586,-0.25418658283290013,0.0,-0.16957105696201324,0.12212306261062622,0.0,-0.25418658283290013,0.0,-0.15058133006095886,0.1193525567650795
262.0,-0.1518435776233673,-0.2575938923485631,-0.2512871161085704,0.0,-0.1518435776233673,-0.030389998887201678,-0.25418658283290013,0.0,-0.15561404824256897,-0.15480411052703857,0.0,-0.25418658283290013,0.0,-0.16646087169647217,-0.1303526759147644
263.0,-0.15182246267795563,-0.26376874472979667,-0.25129809893707167,0.0,-0.15182246267795563,-0.03081498501088583,-0.25418658283290013,0.0,-0.14626936614513397,-0.1425863355398178,0.0,-0.25418658283290013,0.0,-0.16635388135910034,-0.14716723561286926
264.0,-0.1518726348876953,-0.2462543505359256,-0.2513089988763012,0.0,-0.1518726348876953,-0.03127779513597488,-0.25418658283290013,0.0,-0.1651155650615692,-0.15345966815948486,0.0,-0.25418658283290013,0.0,-0.1480068415403366,-0.15022411942481995
265.0,-0.15186023712158203,-0.23944340059864877,-0.2513198168611005,0.0,-0.15186023712158203,-0.03166027330702409,-0.25418658283290013,0.0,-0.14857664704322815,-0.13301698863506317,0.0,-0.25418658283290013,0.0,-0.1444680392742157,-0.1428031623363495
266.0,-0.15189458429813385,-0.24156364677775832,-0.25133055381230573,0.0,-0.15189458429813385,-0.03201463659492771,-0.25418658283290013,0.0,-0.16102828085422516,-0.12627527117729187,0.0,-0.25418658283290013,0.0,-0.14091402292251587,-0.15827666223049164
267.0,-0.15193267166614532,-0.2417300898932353,-0.2513412106370094,0.0,-0.15193267166614532,-0.03238951095115783,-0.25418658283290013,0.0,-0.16210207343101501,-0.13248096406459808,0.0,-0.25418658283290013,0.0,-0.1507391482591629,-0.13436605036258698
268.0,-0.15195849537849426,-0.13912402905721163,-0.2513517882288157,0.0,-0.15195849537849426,-0.03283838587068714,-0.25418658283290013,0.0,-0.15887993574142456,-0.15313686430454254,0.0,-0.25418658283290013,0.0,-0.1507565677165985,0.13007381558418274
269.0,-0.15201278030872345,-0.14067370686527048,-0.2513622874680901,0.0,-0.15201278030872345,-0.03323668166995049,-0.25418658283290013,0.0,-0.1666153371334076,-0.14037825167179108,0.0,-0.25418658283290013,0.0,-0.15060704946517944,0.12577632069587708
270.0,-0.15199105441570282,-0.24409080092799804,-0.2513727092222038,0.0,-0.15199105441570282,-0.032702603325852606,-0.25418658283290013,0.0,-0.1461281031370163,0.11149854958057404,0.0,-0.25418658283290013,0.0,-0.15339195728302002,-0.1362287700176239
271.0,-0.1520194113254547,-0.24087497948286754,-0.2513830543457725,0.0,-0.1520194113254547,-0.033044130897478145,-0.25418658283290013,0.0,-0.15970447659492493,-0.12559810280799866,0.0,-0.25418658283290013,0.0,-0.14715944230556488,-0.14498655498027802
272.0,-0.15200994908809662,-0.14344777007629556,-0.25139332368089023,0.0,-0.15200994908809662,-0.03348916913672681,-0.25418658283290013,0.0,-0.1494317203760147,-0.1545395702123642,0.0,-0.25418658283290013,0.0,-0.15183910727500916,0.12201686948537827
273.0,-0.15203548967838287,-0.15507015661491405,-0.25140351805735744,0.0,-0.15203548967838287,-0.03291045882514793,-0.25418658283290013,0.0,-0.15901058912277222,0.12507745623588562,0.0,-0.25418658283290013,0.0,-0.16496512293815613,0.12605713307857513
274.0,-0.15209127962589264,-0.258408497269468,-0.25141363829290486,0.0,-0.15209127962589264,-0.03331008334051479,-0.25418658283290013,0.0,-0.16737931966781616,-0.14280720055103302,0.0,-0.25418658283290013,0.0,-0.15946154296398163,-0.16151516139507294
275.0,-0.15212781727313995,-0.24703515585563135,-0.25142368519341207,0.0,-0.15212781727313995,-0.033592220368808594,-0.25418658283290013,0.0,-0.16217410564422607,-0.1111799031496048,0.0,-0.25418658283290013,0.0,-0.15534508228302002,-0.1432165652513504
276.0,-0.1522027552127838,-0.1451145616343504,-0.2514336595531214,0.0,-0.1522027552127838,-0.033008307030269815,-0.25418658283290013,0.0,-0.17288561165332794,0.1281517744064331,0.0,-0.25418658283290013,0.0,-0.15890748798847198,0.13671959936618805
277.0,-0.1522875726222992,-0.13032791916173017,-0.25144356215484726,0.0,-0.1522875726222992,-0.03243517814029893,-0.25418658283290013,0.0,-0.17577995359897614,0.12632152438163757,0.0,-0.25418658283290013,0.0,-0.14424100518226624,0.13717320561408997
278.0,-0.15237239003181458,-0.22498343761531187,-0.2514533937701808,0.0,-0.15237239003181458,-0.031910604847374784,-0.25418658283290013,0.0,-0.17595507204532623,0.11392077058553696,0.0,-0.25418658283290013,0.0,-0.13769623637199402,-0.1340542435646057
279.0,-0.15239083766937256,-0.14030541510769315,-0.2514631551596904,0.0,-0.15239083766937256,-0.03137328675282853,-0.25418658283290013,0.0,-0.15753605961799622,0.11853846162557602,0.0,-0.25418658283290013,0.0,-0.15113097429275513,0.1291319876909256
280.0,-0.1524306982755661,-0.24064900078307244,-0.2514728470731183,0.0,-0.1524306982755661,-0.03170696529311218,-0.25418658283290013,0.0,-0.1635921150445938,-0.12513695657253265,0.0,-0.25418658283290013,0.0,-0.15164777636528015,-0.140361025929451
281.0,-0.1524202674627304,-0.14437650928455883,-0.2514824702495714,0.0,-0.1524202674627304,-0.03211303285144745,-0.25418658283290013,0.0,-0.14948901534080505,-0.14621801674365997,0.0,-0.25418658283290013,0.0,-0.15695425868034363,0.13408896327018738
282.0,-0.15241433680057526,-0.2204180900379257,-0.2514920254177104,0.0,-0.15241433680057526,-0.03241994532068711,-0.25418658283290013,0.0,-0.1507430523633957,-0.11896926164627075,0.0,-0.25418658283290013,0.0,-0.15022887289524078,-0.09090556204319
283.0,-0.15243877470493317,-0.13664165479610704,-0.25150151329593284,0.0,-0.15243877470493317,-0.03181944611731549,-0.25418658283290013,0.0,-0.15935644507408142,0.1381218284368515,0.0,-0.25418658283290013,0.0,-0.15018323063850403,0.13696147501468658
284.0,-0.15250293910503387,-0.17443176151397935,-0.2515109345925538,0.0,-0.15250293910503387,-0.031267762889987546,-0.25418658283290013,0.0,-0.1707209199666977,0.1254102736711502,0.0,-0.25418658283290013,0.0,-0.18431547284126282,0.12707239389419556
285.0,-0.1525207906961441,-0.22755117452491935,-0.2515202900059816,0.0,-0.1525207906961441,-0.030677732028119215,-0.25418658283290013,0.0,-0.15760940313339233,0.13748106360435486,0.0,-0.25418658283290013,0.0,-0.1484593152999878,-0.11740001291036606
286.0,-0.1526031494140625,-0.24565395029609471,-0.25152958022489075,0.0,-0.1526031494140625,-0.03105132720507811,-0.25418658283290013,0.0,-0.1761588156223297,-0.13789954781532288,0.0,-0.25418658283290013,0.0,-0.16121649742126465,-0.13290497660636902
287.0,-0.15255986154079437,-0.2578107303279832,-0.25153880592839073,0.0,-0.15255986154079437,-0.03144101025019255,-0.25418658283290013,0.0,-0.14013709127902985,-0.1432800441980362,0.0,-0.25418658283290013,0.0,-0.16613700985908508,-0.15374593436717987
